y4_hhid,domain,strataid,clusterid,clustertype,y4_weights,regcode,regname,discode,disname,intdy,intmo,intyr
5698-001,1,13,70323207002,2,1496.87963867188,7,DAR ES SALAAM,3,TEMEKE,23,4,2015
5699-001,1,13,70323207002,2,1496.87963867188,7,DAR ES SALAAM,3,TEMEKE,23,4,2015
5700-001,1,13,70323207002,2,1496.87963867188,7,DAR ES SALAAM,3,TEMEKE,23,4,2015
5712-001,1,13,70327201007,2,3187.86010742188,7,DAR ES SALAAM,3,TEMEKE,19,5,2015
5714-001,1,13,70327201007,2,3187.86010742188,7,DAR ES SALAAM,3,TEMEKE,19,5,2015
5715-001,1,13,70327201007,2,3187.86010742188,7,DAR ES SALAAM,3,TEMEKE,20,5,2015
5716-001,1,13,70327201007,2,3187.86010742188,7,DAR ES SALAAM,3,TEMEKE,19,5,2015
5717-001,1,13,70327201007,2,3187.86010742188,7,DAR ES SALAAM,3,TEMEKE,19,5,2015
5718-001,1,13,70327201007,2,3187.86010742188,7,DAR ES SALAAM,3,TEMEKE,19,5,2015
5719-001,1,13,70327201007,2,3187.86010742188,7,DAR ES SALAAM,3,TEMEKE,19,5,2015
5720-001,1,13,70327201007,2,3187.86010742188,7,DAR ES SALAAM,3,TEMEKE,19,5,2015
5732-001,1,13,70328202108,2,2552.0458984375,7,DAR ES SALAAM,3,TEMEKE,20,8,2015
5733-001,1,13,70328202108,2,2552.0458984375,7,DAR ES SALAAM,3,TEMEKE,19,8,2015
5734-001,1,13,70328202108,2,2552.0458984375,7,DAR ES SALAAM,3,TEMEKE,19,8,2015
5735-001,1,13,70328202108,2,2552.0458984375,7,DAR ES SALAAM,3,TEMEKE,20,8,2015
5736-001,1,13,70328202108,2,2552.0458984375,7,DAR ES SALAAM,3,TEMEKE,19,8,2015
5737-001,1,13,70328202108,2,2552.0458984375,7,DAR ES SALAAM,3,TEMEKE,19,8,2015
5738-001,1,13,70328202108,2,2552.0458984375,7,DAR ES SALAAM,3,TEMEKE,20,8,2015
5739-001,1,13,70328202108,2,2552.0458984375,7,DAR ES SALAAM,3,TEMEKE,19,8,2015
5750-001,1,13,70330201048,2,2961.78295898438,7,DAR ES SALAAM,3,TEMEKE,16,5,2015
5751-001,1,13,70330201048,2,2961.78295898438,7,DAR ES SALAAM,3,TEMEKE,16,5,2015
5752-001,1,13,70330201048,2,2961.78295898438,7,DAR ES SALAAM,3,TEMEKE,16,5,2015
5754-001,1,13,70330201048,2,2961.78295898438,7,DAR ES SALAAM,3,TEMEKE,17,5,2015
5755-001,1,13,70330201048,2,2961.78295898438,7,DAR ES SALAAM,3,TEMEKE,16,5,2015
5756-001,1,13,70330201048,2,2961.78295898438,7,DAR ES SALAAM,3,TEMEKE,16,5,2015
5757-001,1,13,70330201048,2,2961.78295898438,7,DAR ES SALAAM,3,TEMEKE,16,5,2015
5759-001,1,13,70330201048,2,2961.78295898438,7,DAR ES SALAAM,3,TEMEKE,17,5,2015
5769-001,3,2,10213104005,1,5627.2177734375,1,DODOMA,2,MPWAPWA,13,7,2015
5770-001,3,2,10213104005,1,5627.2177734375,1,DODOMA,2,MPWAPWA,12,7,2015
5771-001,3,2,10213104005,1,5627.2177734375,1,DODOMA,2,MPWAPWA,13,7,2015
5772-001,3,2,10213104005,1,5627.2177734375,1,DODOMA,2,MPWAPWA,12,7,2015
5773-001,3,2,10213104005,1,5627.2177734375,1,DODOMA,2,MPWAPWA,12,7,2015
5774-001,3,2,10213104005,1,5627.2177734375,1,DODOMA,2,MPWAPWA,11,7,2015
5775-001,3,2,10213104005,1,5627.2177734375,1,DODOMA,2,MPWAPWA,13,7,2015
5776-001,3,2,10213104005,1,5627.2177734375,1,DODOMA,2,MPWAPWA,12,7,2015
5788-001,3,2,10410102002,1,7810.44091796875,1,DODOMA,4,CHAMWINO,16,7,2015
5789-001,3,2,10410102002,1,7810.44091796875,1,DODOMA,4,CHAMWINO,16,7,2015
5790-001,3,2,10410102002,1,7810.44091796875,1,DODOMA,4,CHAMWINO,16,7,2015
5791-001,3,2,10410102002,1,7810.44091796875,1,DODOMA,4,CHAMWINO,16,7,2015
5792-001,3,2,10410102002,1,7810.44091796875,1,DODOMA,4,CHAMWINO,17,7,2015
5793-001,3,2,10410102002,1,7810.44091796875,1,DODOMA,4,CHAMWINO,16,7,2015
5794-001,3,2,10410102002,1,7810.44091796875,1,DODOMA,4,CHAMWINO,16,7,2015
5795-001,3,2,10410102002,1,7810.44091796875,1,DODOMA,4,CHAMWINO,16,7,2015
5807-001,2,1,10536203002,2,4564.4619140625,1,DODOMA,5,DODOMA MJINI,5,7,2015
5808-001,2,1,10536203002,2,4564.4619140625,1,DODOMA,5,DODOMA MJINI,5,7,2015
5809-001,2,1,10536203002,2,4564.4619140625,1,DODOMA,5,DODOMA MJINI,7,7,2015
5810-001,2,1,10536203002,2,4564.4619140625,1,DODOMA,5,DODOMA MJINI,5,7,2015
5811-001,2,1,10536203002,2,4564.4619140625,1,DODOMA,5,DODOMA MJINI,6,7,2015
5812-001,2,1,10536203002,2,4564.4619140625,1,DODOMA,5,DODOMA MJINI,6,7,2015
5813-001,2,1,10536203002,2,4564.4619140625,1,DODOMA,5,DODOMA MJINI,5,7,2015
5814-001,2,1,10536203002,2,4564.4619140625,1,DODOMA,5,DODOMA MJINI,4,7,2015
5826-001,3,2,10607103007,1,8277.49609375,1,DODOMA,6,BAHI,30,6,2015
5827-001,3,2,10607103007,1,8277.49609375,1,DODOMA,6,BAHI,30,6,2015
5828-001,3,2,10607103007,1,8277.49609375,1,DODOMA,6,BAHI,1,7,2015
5829-001,3,2,10607103007,1,8277.49609375,1,DODOMA,6,BAHI,30,6,2015
5830-001,3,2,10607103007,1,8277.49609375,1,DODOMA,6,BAHI,30,6,2015
5831-001,3,2,10607103007,1,8277.49609375,1,DODOMA,6,BAHI,1,7,2015
5832-001,3,2,10607103007,1,8277.49609375,1,DODOMA,6,BAHI,1,7,2015
5833-001,3,2,10607103007,1,8277.49609375,1,DODOMA,6,BAHI,30,6,2015
5845-001,3,49,250101102016,1,3281.66625976563,25,GEITA,1,GEITA,11,4,2015
5846-001,3,49,250101102016,1,3281.66625976563,25,GEITA,1,GEITA,10,4,2015
5847-001,3,49,250101102016,1,3281.66625976563,25,GEITA,1,GEITA,10,4,2015
5848-001,3,49,250101102016,1,3281.66625976563,25,GEITA,1,GEITA,10,4,2015
5849-001,3,49,250101102016,1,3281.66625976563,25,GEITA,1,GEITA,11,4,2015
5850-001,3,49,250101102016,1,3281.66625976563,25,GEITA,1,GEITA,11,4,2015
5851-001,3,49,250101102016,1,3281.66625976563,25,GEITA,1,GEITA,10,4,2015
5852-001,3,49,250101102016,1,3281.66625976563,25,GEITA,1,GEITA,10,4,2015
5864-001,3,49,250121102008,1,3833.73461914063,25,GEITA,1,GEITA,14,7,2015
5865-001,3,49,250121102008,1,3833.73461914063,25,GEITA,1,GEITA,14,7,2015
5866-001,3,49,250121102008,1,3833.73461914063,25,GEITA,1,GEITA,13,7,2015
5868-001,3,49,250121102008,1,3833.73461914063,25,GEITA,1,GEITA,13,7,2015
5869-001,3,49,250121102008,1,3833.73461914063,25,GEITA,1,GEITA,13,7,2015
5870-001,3,49,250121102008,1,3833.73461914063,25,GEITA,1,GEITA,13,7,2015
5871-001,3,49,250121102008,1,3833.73461914063,25,GEITA,1,GEITA,13,7,2015
5872-001,3,49,250121102008,1,3833.73461914063,25,GEITA,1,GEITA,14,7,2015
5883-001,3,49,250202101001,1,3644.384765625,25,GEITA,2,NYANG'HWALE,11,7,2015
5884-001,3,49,250202101001,1,3644.384765625,25,GEITA,2,NYANG'HWALE,12,7,2015
5885-001,3,49,250202101001,1,3644.384765625,25,GEITA,2,NYANG'HWALE,11,7,2015
5886-001,3,49,250202101001,1,3644.384765625,25,GEITA,2,NYANG'HWALE,11,7,2015
5887-001,3,49,250202101001,1,3644.384765625,25,GEITA,2,NYANG'HWALE,11,7,2015
5890-001,3,49,250202101001,1,3644.384765625,25,GEITA,2,NYANG'HWALE,11,7,2015
5891-001,3,49,250202101001,1,3644.384765625,25,GEITA,2,NYANG'HWALE,11,7,2015
5892-001,3,49,250202101001,1,3644.384765625,25,GEITA,2,NYANG'HWALE,12,7,2015
5902-001,3,49,250402101008,1,4136.84423828125,25,GEITA,4,BUKOMBE,16,8,2015
5903-001,3,49,250402101008,1,4136.84423828125,25,GEITA,4,BUKOMBE,16,8,2015
5904-001,3,49,250402101008,1,4136.84423828125,25,GEITA,4,BUKOMBE,17,8,2015
5906-001,3,49,250402101008,1,4136.84423828125,25,GEITA,4,BUKOMBE,16,8,2015
5907-001,3,49,250402101008,1,4136.84423828125,25,GEITA,4,BUKOMBE,16,8,2015
5908-001,3,49,250402101008,1,4136.84423828125,25,GEITA,4,BUKOMBE,17,8,2015
5909-001,3,49,250402101008,1,4136.84423828125,25,GEITA,4,BUKOMBE,16,8,2015
5911-001,3,49,250402101008,1,4136.84423828125,25,GEITA,4,BUKOMBE,17,8,2015
5921-001,2,48,250413304329,2,4880.49755859375,25,GEITA,4,BUKOMBE,21,8,2015
5922-001,2,48,250413304329,2,4880.49755859375,25,GEITA,4,BUKOMBE,22,8,2015
5924-001,2,48,250413304329,2,4880.49755859375,25,GEITA,4,BUKOMBE,21,8,2015
5926-001,2,48,250413304329,2,4880.49755859375,25,GEITA,4,BUKOMBE,21,8,2015
5927-001,2,48,250413304329,2,4880.49755859375,25,GEITA,4,BUKOMBE,21,8,2015
5928-001,2,48,250413304329,2,4880.49755859375,25,GEITA,4,BUKOMBE,21,8,2015
5929-001,2,48,250413304329,2,4880.49755859375,25,GEITA,4,BUKOMBE,20,8,2015
5930-001,2,48,250413304329,2,4880.49755859375,25,GEITA,4,BUKOMBE,22,8,2015
5940-001,3,49,250515302002,1,3274.72119140625,25,GEITA,5,CHATO,21,4,2015
5941-001,3,49,250515302002,1,3274.72119140625,25,GEITA,5,CHATO,22,4,2015
5942-001,3,49,250515302002,1,3274.72119140625,25,GEITA,5,CHATO,21,4,2015
5943-001,3,49,250515302002,1,3274.72119140625,25,GEITA,5,CHATO,21,4,2015
5945-001,3,49,250515302002,1,3274.72119140625,25,GEITA,5,CHATO,21,4,2015
5946-001,3,49,250515302002,1,3274.72119140625,25,GEITA,5,CHATO,22,4,2015
5947-001,3,49,250515302002,1,3274.72119140625,25,GEITA,5,CHATO,22,4,2015
5949-001,3,49,250515302002,1,3274.72119140625,25,GEITA,5,CHATO,21,4,2015
5959-001,3,21,110108301006,1,2631.57495117188,11,IRINGA,1,IRINGA,9,5,2015
5960-001,3,21,110108301006,1,2631.57495117188,11,IRINGA,1,IRINGA,9,5,2015
5961-001,3,21,110108301006,1,2631.57495117188,11,IRINGA,1,IRINGA,9,5,2015
5962-001,3,21,110108301006,1,2631.57495117188,11,IRINGA,1,IRINGA,9,5,2015
5963-001,3,21,110108301006,1,2631.57495117188,11,IRINGA,1,IRINGA,9,5,2015
5964-001,3,21,110108301006,1,2631.57495117188,11,IRINGA,1,IRINGA,9,5,2015
5965-001,3,21,110108301006,1,2631.57495117188,11,IRINGA,1,IRINGA,9,5,2015
5966-001,3,21,110108301006,1,2631.57495117188,11,IRINGA,1,IRINGA,9,5,2015
5978-001,3,21,110204103005,1,3264.73583984375,11,IRINGA,2,MUFINDI,2,8,2015
5979-001,3,21,110204103005,1,3264.73583984375,11,IRINGA,2,MUFINDI,2,8,2015
5980-001,3,21,110204103005,1,3264.73583984375,11,IRINGA,2,MUFINDI,3,8,2015
5981-001,3,21,110204103005,1,3264.73583984375,11,IRINGA,2,MUFINDI,2,8,2015
5982-001,3,21,110204103005,1,3264.73583984375,11,IRINGA,2,MUFINDI,3,8,2015
5983-001,3,21,110204103005,1,3264.73583984375,11,IRINGA,2,MUFINDI,2,8,2015
5984-001,3,21,110204103005,1,3264.73583984375,11,IRINGA,2,MUFINDI,2,8,2015
5985-001,3,21,110204103005,1,3264.73583984375,11,IRINGA,2,MUFINDI,3,8,2015
5997-001,3,21,110226105002,1,2953.80859375,11,IRINGA,2,MUFINDI,13,5,2015
5998-001,3,21,110226105002,1,2953.80859375,11,IRINGA,2,MUFINDI,13,5,2015
5999-001,3,21,110226105002,1,2953.80859375,11,IRINGA,2,MUFINDI,13,5,2015
6000-001,3,21,110226105002,1,2953.80859375,11,IRINGA,2,MUFINDI,13,5,2015
6001-001,3,21,110226105002,1,2953.80859375,11,IRINGA,2,MUFINDI,13,5,2015
6002-001,3,21,110226105002,1,2953.80859375,11,IRINGA,2,MUFINDI,14,5,2015
6003-001,3,21,110226105002,1,2953.80859375,11,IRINGA,2,MUFINDI,13,5,2015
6004-001,3,21,110226105002,1,2953.80859375,11,IRINGA,2,MUFINDI,14,5,2015
6016-001,2,20,110305210004,2,1409.85546875,11,IRINGA,3,IRINGA MANISPAA,21,7,2015
6017-001,2,20,110305210004,2,1409.85546875,11,IRINGA,3,IRINGA MANISPAA,21,7,2015
6018-001,2,20,110305210004,2,1409.85546875,11,IRINGA,3,IRINGA MANISPAA,21,7,2015
6019-001,2,20,110305210004,2,1409.85546875,11,IRINGA,3,IRINGA MANISPAA,21,7,2015
6020-001,2,20,110305210004,2,1409.85546875,11,IRINGA,3,IRINGA MANISPAA,21,7,2015
6021-001,2,20,110305210004,2,1409.85546875,11,IRINGA,3,IRINGA MANISPAA,21,7,2015
6022-001,2,20,110305210004,2,1409.85546875,11,IRINGA,3,IRINGA MANISPAA,21,7,2015
6023-001,2,20,110305210004,2,1409.85546875,11,IRINGA,3,IRINGA MANISPAA,21,7,2015
6035-001,3,21,110420104003,1,2844.40795898438,11,IRINGA,4,KILOLO,28,4,2015
6036-001,3,21,110420104003,1,2844.40795898438,11,IRINGA,4,KILOLO,28,4,2015
6037-001,3,21,110420104003,1,2844.40795898438,11,IRINGA,4,KILOLO,28,4,2015
6038-001,3,21,110420104003,1,2844.40795898438,11,IRINGA,4,KILOLO,28,4,2015
6039-001,3,21,110420104003,1,2844.40795898438,11,IRINGA,4,KILOLO,28,4,2015
6040-001,3,21,110420104003,1,2844.40795898438,11,IRINGA,4,KILOLO,28,4,2015
6041-001,3,21,110420104003,1,2844.40795898438,11,IRINGA,4,KILOLO,28,4,2015
6042-001,3,21,110420104003,1,2844.40795898438,11,IRINGA,4,KILOLO,28,4,2015
6054-001,2,20,110502204005,2,1924.14636230469,11,IRINGA,5,MAFINGA MJI,25,7,2015
6055-001,2,20,110502204005,2,1924.14636230469,11,IRINGA,5,MAFINGA MJI,25,7,2015
6056-001,2,20,110502204005,2,1924.14636230469,11,IRINGA,5,MAFINGA MJI,25,7,2015
6057-001,2,20,110502204005,2,1924.14636230469,11,IRINGA,5,MAFINGA MJI,25,7,2015
6058-001,2,20,110502204005,2,1924.14636230469,11,IRINGA,5,MAFINGA MJI,25,7,2015
6059-001,2,20,110502204005,2,1924.14636230469,11,IRINGA,5,MAFINGA MJI,26,7,2015
6060-001,2,20,110502204005,2,1924.14636230469,11,IRINGA,5,MAFINGA MJI,25,7,2015
6061-001,2,20,110502204005,2,1924.14636230469,11,IRINGA,5,MAFINGA MJI,26,7,2015
6074-001,3,35,180112103001,1,3031.796875,18,KAGERA,1,KARAGWE,13,5,2015
6075-001,3,35,180112103001,1,3031.796875,18,KAGERA,1,KARAGWE,14,5,2015
6076-001,3,35,180112103001,1,3031.796875,18,KAGERA,1,KARAGWE,14,5,2015
6077-001,3,35,180112103001,1,3031.796875,18,KAGERA,1,KARAGWE,14,5,2015
6078-001,3,35,180112103001,1,3031.796875,18,KAGERA,1,KARAGWE,13,5,2015
6079-001,3,35,180112103001,1,3031.796875,18,KAGERA,1,KARAGWE,13,5,2015
6080-001,3,35,180112103001,1,3031.796875,18,KAGERA,1,KARAGWE,13,5,2015
6081-001,3,35,180112103001,1,3031.796875,18,KAGERA,1,KARAGWE,14,5,2015
6092-001,3,35,180205102011,1,2582.02490234375,18,KAGERA,2,BUKOBA,30,4,2015
6093-001,3,35,180205102011,1,2582.02490234375,18,KAGERA,2,BUKOBA,30,4,2015
6094-001,3,35,180205102011,1,2582.02490234375,18,KAGERA,2,BUKOBA,30,4,2015
6095-001,3,35,180205102011,1,2582.02490234375,18,KAGERA,2,BUKOBA,30,4,2015
6096-001,3,35,180205102011,1,2582.02490234375,18,KAGERA,2,BUKOBA,30,4,2015
6097-001,3,35,180205102011,1,2582.02490234375,18,KAGERA,2,BUKOBA,30,4,2015
6098-001,3,35,180205102011,1,2582.02490234375,18,KAGERA,2,BUKOBA,1,5,2015
6099-001,3,35,180205102011,1,2582.02490234375,18,KAGERA,2,BUKOBA,1,5,2015
6111-001,3,35,180226304004,1,3045.33178710938,18,KAGERA,2,BUKOBA,2,8,2015
6112-001,3,35,180226304004,1,3045.33178710938,18,KAGERA,2,BUKOBA,1,8,2015
6113-001,3,35,180226304004,1,3045.33178710938,18,KAGERA,2,BUKOBA,1,8,2015
6114-001,3,35,180226304004,1,3045.33178710938,18,KAGERA,2,BUKOBA,1,8,2015
6115-001,3,35,180226304004,1,3045.33178710938,18,KAGERA,2,BUKOBA,2,8,2015
6116-001,3,35,180226304004,1,3045.33178710938,18,KAGERA,2,BUKOBA,1,8,2015
6117-001,3,35,180226304004,1,3045.33178710938,18,KAGERA,2,BUKOBA,1,8,2015
6118-001,3,35,180226304004,1,3045.33178710938,18,KAGERA,2,BUKOBA,1,8,2015
6130-001,3,35,180319106001,1,4897.01611328125,18,KAGERA,3,MULEBA,24,7,2015
6131-001,3,35,180319106001,1,4897.01611328125,18,KAGERA,3,MULEBA,25,7,2015
6132-001,3,35,180319106001,1,4897.01611328125,18,KAGERA,3,MULEBA,25,7,2015
6133-001,3,35,180319106001,1,4897.01611328125,18,KAGERA,3,MULEBA,25,7,2015
6134-001,3,35,180319106001,1,4897.01611328125,18,KAGERA,3,MULEBA,24,7,2015
6135-001,3,35,180319106001,1,4897.01611328125,18,KAGERA,3,MULEBA,24,7,2015
6136-001,3,35,180319106001,1,4897.01611328125,18,KAGERA,3,MULEBA,24,7,2015
6137-001,3,35,180319106001,1,4897.01611328125,18,KAGERA,3,MULEBA,24,7,2015
6149-001,3,35,180334302009,1,2754.03930664063,18,KAGERA,3,MULEBA,29,7,2015
6150-001,3,35,180334302009,1,2754.03930664063,18,KAGERA,3,MULEBA,28,7,2015
6151-001,3,35,180334302009,1,2754.03930664063,18,KAGERA,3,MULEBA,28,7,2015
6152-001,3,35,180334302009,1,2754.03930664063,18,KAGERA,3,MULEBA,28,7,2015
6153-001,3,35,180334302009,1,2754.03930664063,18,KAGERA,3,MULEBA,28,7,2015
6154-001,3,35,180334302009,1,2754.03930664063,18,KAGERA,3,MULEBA,29,7,2015
6155-001,3,35,180334302009,1,2754.03930664063,18,KAGERA,3,MULEBA,28,7,2015
6156-001,3,35,180334302009,1,2754.03930664063,18,KAGERA,3,MULEBA,28,7,2015
6168-001,3,35,180407104004,1,5765.828125,18,KAGERA,4,BIHARAMULO,12,8,2015
6169-001,3,35,180407104004,1,5765.828125,18,KAGERA,4,BIHARAMULO,12,8,2015
6170-001,3,35,180407104004,1,5765.828125,18,KAGERA,4,BIHARAMULO,12,8,2015
6171-001,3,35,180407104004,1,5765.828125,18,KAGERA,4,BIHARAMULO,12,8,2015
6172-001,3,35,180407104004,1,5765.828125,18,KAGERA,4,BIHARAMULO,12,8,2015
6173-001,3,35,180407104004,1,5765.828125,18,KAGERA,4,BIHARAMULO,13,8,2015
6174-001,3,35,180407104004,1,5765.828125,18,KAGERA,4,BIHARAMULO,12,8,2015
6175-001,3,35,180407104004,1,5765.828125,18,KAGERA,4,BIHARAMULO,13,8,2015
6187-001,3,35,180505105012,1,1578.63916015625,18,KAGERA,5,NGARA,5,8,2015
6188-001,3,35,180505105012,1,1578.63916015625,18,KAGERA,5,NGARA,6,8,2015
6189-001,3,35,180505105012,1,1578.63916015625,18,KAGERA,5,NGARA,5,8,2015
6191-001,3,35,180505105012,1,1578.63916015625,18,KAGERA,5,NGARA,5,8,2015
6192-001,3,35,180505105012,1,1578.63916015625,18,KAGERA,5,NGARA,5,8,2015
6193-001,3,35,180505105012,1,1578.63916015625,18,KAGERA,5,NGARA,5,8,2015
6194-001,3,35,180505105012,1,1578.63916015625,18,KAGERA,5,NGARA,6,8,2015
6195-001,3,35,180505105012,1,1578.63916015625,18,KAGERA,5,NGARA,5,8,2015
6206-001,3,35,180520101027,1,6968.24267578125,18,KAGERA,5,NGARA,9,8,2015
6207-001,3,35,180520101027,1,6968.24267578125,18,KAGERA,5,NGARA,8,8,2015
6208-001,3,35,180520101027,1,6968.24267578125,18,KAGERA,5,NGARA,8,8,2015
6209-001,3,35,180520101027,1,6968.24267578125,18,KAGERA,5,NGARA,9,8,2015
6210-001,3,35,180520101027,1,6968.24267578125,18,KAGERA,5,NGARA,8,8,2015
6211-001,3,35,180520101027,1,6968.24267578125,18,KAGERA,5,NGARA,8,8,2015
6212-001,3,35,180520101027,1,6968.24267578125,18,KAGERA,5,NGARA,9,8,2015
6213-001,3,35,180520101027,1,6968.24267578125,18,KAGERA,5,NGARA,8,8,2015
6225-001,2,34,180605202006,2,3677.17895507813,18,KAGERA,6,BUKOBA MANISPAA,26,4,2015
6226-001,2,34,180605202006,2,3677.17895507813,18,KAGERA,6,BUKOBA MANISPAA,26,4,2015
6227-001,2,34,180605202006,2,3677.17895507813,18,KAGERA,6,BUKOBA MANISPAA,26,4,2015
6228-001,2,34,180605202006,2,3677.17895507813,18,KAGERA,6,BUKOBA MANISPAA,26,4,2015
6229-001,2,34,180605202006,2,3677.17895507813,18,KAGERA,6,BUKOBA MANISPAA,26,4,2015
6230-001,2,34,180605202006,2,3677.17895507813,18,KAGERA,6,BUKOBA MANISPAA,26,4,2015
6231-001,2,34,180605202006,2,3677.17895507813,18,KAGERA,6,BUKOBA MANISPAA,26,4,2015
6232-001,2,34,180605202006,2,3677.17895507813,18,KAGERA,6,BUKOBA MANISPAA,26,4,2015
6244-001,3,35,180801106007,1,4027.958984375,18,KAGERA,8,KYERWA,10,5,2015
6245-001,3,35,180801106007,1,4027.958984375,18,KAGERA,8,KYERWA,10,5,2015
6246-001,3,35,180801106007,1,4027.958984375,18,KAGERA,8,KYERWA,10,5,2015
6247-001,3,35,180801106007,1,4027.958984375,18,KAGERA,8,KYERWA,10,5,2015
6248-001,3,35,180801106007,1,4027.958984375,18,KAGERA,8,KYERWA,10,5,2015
6249-001,3,35,180801106007,1,4027.958984375,18,KAGERA,8,KYERWA,11,5,2015
6250-001,3,35,180801106007,1,4027.958984375,18,KAGERA,8,KYERWA,11,5,2015
6251-001,3,35,180801106007,1,4027.958984375,18,KAGERA,8,KYERWA,10,5,2015
6263-001,3,35,180815102005,1,5251.50537109375,18,KAGERA,8,KYERWA,8,5,2015
6264-001,3,35,180815102005,1,5251.50537109375,18,KAGERA,8,KYERWA,7,5,2015
6265-001,3,35,180815102005,1,5251.50537109375,18,KAGERA,8,KYERWA,7,5,2015
6266-001,3,35,180815102005,1,5251.50537109375,18,KAGERA,8,KYERWA,7,5,2015
6267-001,3,35,180815102005,1,5251.50537109375,18,KAGERA,8,KYERWA,7,5,2015
6268-001,3,35,180815102005,1,5251.50537109375,18,KAGERA,8,KYERWA,7,5,2015
6269-001,3,35,180815102005,1,5251.50537109375,18,KAGERA,8,KYERWA,7,5,2015
6270-001,3,35,180815102005,1,5251.50537109375,18,KAGERA,8,KYERWA,8,5,2015
6283-001,4,50,540101202002,2,250.662094116211,54,KASKAZINI PEMBA,1,WETE,12,7,2015
6284-001,4,50,540101202002,2,250.662094116211,54,KASKAZINI PEMBA,1,WETE,12,7,2015
6285-001,4,50,540101202002,2,250.662094116211,54,KASKAZINI PEMBA,1,WETE,13,7,2015
6286-001,4,50,540101202002,2,250.662094116211,54,KASKAZINI PEMBA,1,WETE,13,7,2015
6287-001,4,50,540101202002,2,250.662094116211,54,KASKAZINI PEMBA,1,WETE,13,7,2015
6288-001,4,50,540101202002,2,250.662094116211,54,KASKAZINI PEMBA,1,WETE,12,7,2015
6289-001,4,50,540101202002,2,250.662094116211,54,KASKAZINI PEMBA,1,WETE,12,7,2015
6290-001,4,50,540101202002,2,250.662094116211,54,KASKAZINI PEMBA,1,WETE,13,7,2015
6301-001,4,51,540107101001,1,373.528991699219,54,KASKAZINI PEMBA,1,WETE,4,7,2015
6302-001,4,51,540107101001,1,373.528991699219,54,KASKAZINI PEMBA,1,WETE,4,7,2015
6303-001,4,51,540107101001,1,373.528991699219,54,KASKAZINI PEMBA,1,WETE,5,7,2015
6304-001,4,51,540107101001,1,373.528991699219,54,KASKAZINI PEMBA,1,WETE,4,7,2015
6305-001,4,51,540107101001,1,373.528991699219,54,KASKAZINI PEMBA,1,WETE,4,7,2015
6306-001,4,51,540107101001,1,373.528991699219,54,KASKAZINI PEMBA,1,WETE,5,7,2015
6307-001,4,51,540107101001,1,373.528991699219,54,KASKAZINI PEMBA,1,WETE,5,7,2015
6308-001,4,51,540107101001,1,373.528991699219,54,KASKAZINI PEMBA,1,WETE,5,7,2015
6320-001,4,50,540131203001,2,338.148132324219,54,KASKAZINI PEMBA,1,WETE,6,7,2015
6321-001,4,50,540131203001,2,338.148132324219,54,KASKAZINI PEMBA,1,WETE,7,7,2015
6322-001,4,50,540131203001,2,338.148132324219,54,KASKAZINI PEMBA,1,WETE,7,7,2015
6323-001,4,50,540131203001,2,338.148132324219,54,KASKAZINI PEMBA,1,WETE,7,7,2015
6324-001,4,50,540131203001,2,338.148132324219,54,KASKAZINI PEMBA,1,WETE,8,7,2015
6325-001,4,50,540131203001,2,338.148132324219,54,KASKAZINI PEMBA,1,WETE,9,7,2015
6326-001,4,50,540131203001,2,338.148132324219,54,KASKAZINI PEMBA,1,WETE,7,7,2015
6328-001,4,50,540131203001,2,338.148132324219,54,KASKAZINI PEMBA,1,WETE,6,7,2015
6339-001,4,51,540224102001,1,1227.109375,54,KASKAZINI PEMBA,2,MICHEWENI,16,7,2015
6340-001,4,51,540224102001,1,1227.109375,54,KASKAZINI PEMBA,2,MICHEWENI,17,7,2015
6341-001,4,51,540224102001,1,1227.109375,54,KASKAZINI PEMBA,2,MICHEWENI,16,7,2015
6342-001,4,51,540224102001,1,1227.109375,54,KASKAZINI PEMBA,2,MICHEWENI,17,7,2015
6343-001,4,51,540224102001,1,1227.109375,54,KASKAZINI PEMBA,2,MICHEWENI,16,7,2015
6344-001,4,51,540224102001,1,1227.109375,54,KASKAZINI PEMBA,2,MICHEWENI,17,7,2015
6345-001,4,51,540224102001,1,1227.109375,54,KASKAZINI PEMBA,2,MICHEWENI,17,7,2015
6346-001,4,51,540224102001,1,1227.109375,54,KASKAZINI PEMBA,2,MICHEWENI,16,7,2015
6358-001,4,51,510121104001,1,799.033447265625,51,KASKAZINI UNGUJA,1,KASKAZINI A,9,5,2015
6359-001,4,51,510121104001,1,799.033447265625,51,KASKAZINI UNGUJA,1,KASKAZINI A,10,5,2015
6360-001,4,51,510121104001,1,799.033447265625,51,KASKAZINI UNGUJA,1,KASKAZINI A,9,5,2015
6361-001,4,51,510121104001,1,799.033447265625,51,KASKAZINI UNGUJA,1,KASKAZINI A,10,5,2015
6364-001,4,51,510121104001,1,799.033447265625,51,KASKAZINI UNGUJA,1,KASKAZINI A,9,5,2015
6365-001,4,51,510121104001,1,799.033447265625,51,KASKAZINI UNGUJA,1,KASKAZINI A,9,5,2015
6366-001,4,51,510121104001,1,799.033447265625,51,KASKAZINI UNGUJA,1,KASKAZINI A,10,5,2015
6368-001,4,51,510121104001,1,799.033447265625,51,KASKAZINI UNGUJA,1,KASKAZINI A,11,5,2015
6377-001,4,51,510227101001,1,850.369812011719,51,KASKAZINI UNGUJA,2,KASKAZINI B,6,8,2015
